Fri Oct 27 12:47:57 2017, Mostly Cloudy
Fri Oct 27 13:48:01 2017, Mostly Cloudy
Fri Oct 27 14:48:05 2017, Partly Cloudy
Fri Oct 27 15:48:09 2017, Partly Cloudy
Fri Oct 27 16:48:13 2017, Mostly Cloudy
Fri Oct 27 17:48:17 2017, Mostly Cloudy
Fri Oct 27 18:48:21 2017, Mostly Cloudy
Fri Oct 27 19:48:25 2017, Mostly Cloudy
Fri Oct 27 20:48:28 2017, Partly Cloudy
Fri Oct 27 21:48:32 2017, Overcast
Fri Oct 27 22:48:36 2017, Overcast
Fri Oct 27 23:48:40 2017, Mostly Cloudy
Sat Oct 28 00:48:44 2017, Mostly Cloudy
Sat Oct 28 01:48:48 2017, Mostly Cloudy
Sat Oct 28 02:48:51 2017, Partly Cloudy
Sat Oct 28 03:48:55 2017, Clear
Sat Oct 28 04:48:59 2017, Clear
Sat Oct 28 05:49:03 2017, Partly Cloudy
Sat Oct 28 06:49:07 2017, Partly Cloudy
Sat Oct 28 07:49:10 2017, Partly Cloudy
Sat Oct 28 08:49:14 2017, Partly Cloudy
Sat Oct 28 09:49:18 2017, Partly Cloudy
Sat Oct 28 10:49:22 2017, Clear
Sat Oct 28 11:49:26 2017, Clear
Sat Oct 28 12:49:30 2017, Clear
Sat Oct 28 13:49:33 2017, Clear
Sat Oct 28 14:49:37 2017, Clear
Sat Oct 28 15:49:41 2017, Clear
Sat Oct 28 16:49:45 2017, Clear
Sat Oct 28 17:49:49 2017, Clear
Sat Oct 28 18:49:53 2017, Clear
Sat Oct 28 19:49:57 2017, Clear
Sat Oct 28 20:50:00 2017, Clear
Sat Oct 28 21:50:04 2017, Clear
Sat Oct 28 22:50:08 2017, Clear
Sat Oct 28 23:50:12 2017, Clear
Sun Oct 29 00:50:16 2017, Clear
Sun Oct 29 01:50:20 2017, Clear
Sun Oct 29 02:50:24 2017, Clear
Sun Oct 29 03:50:27 2017, Clear
Sun Oct 29 04:50:31 2017, Clear
Sun Oct 29 05:50:35 2017, Clear
Sun Oct 29 06:50:39 2017, Clear
Sun Oct 29 07:50:43 2017, Clear
Sun Oct 29 08:50:47 2017, Clear
Sun Oct 29 09:50:51 2017, Clear
Sun Oct 29 10:50:55 2017, Clear
Sun Oct 29 11:50:58 2017, Clear
Sun Oct 29 12:51:02 2017, Clear
Sun Oct 29 13:51:06 2017, Clear
Sun Oct 29 14:51:10 2017, Clear
Sun Oct 29 15:51:14 2017, Clear
Sun Oct 29 16:51:18 2017, Clear
Sun Oct 29 17:51:21 2017, Clear
Sun Oct 29 18:51:25 2017, Clear
Sun Oct 29 19:51:29 2017, Clear
Sun Oct 29 20:51:33 2017, Clear
Sun Oct 29 21:51:37 2017, Clear
Sun Oct 29 22:51:41 2017, Clear
Sun Oct 29 23:51:44 2017, Clear
Mon Oct 30 00:51:48 2017, Clear
Mon Oct 30 01:51:52 2017, Clear
Mon Oct 30 02:51:56 2017, Clear
Mon Oct 30 03:52:00 2017, Clear
Mon Oct 30 04:52:04 2017, Clear
Mon Oct 30 05:52:07 2017, Clear
Mon Oct 30 06:52:11 2017, Clear
Mon Oct 30 07:52:15 2017, Clear
Mon Oct 30 08:52:19 2017, Clear
Mon Oct 30 09:52:23 2017, Clear
Mon Oct 30 10:52:27 2017, Clear
Mon Oct 30 11:52:30 2017, Clear
Mon Oct 30 12:52:35 2017, Clear
Mon Oct 30 13:52:38 2017, Clear
Mon Oct 30 14:52:43 2017, Partly Cloudy
Mon Oct 30 15:52:47 2017, 
Mon Oct 30 16:52:52 2017, Partly Cloudy
Mon Oct 30 17:52:56 2017, Mostly Cloudy
Mon Oct 30 18:53:00 2017, Partly Cloudy
Mon Oct 30 19:53:03 2017, Clear
Mon Oct 30 20:53:07 2017, Clear
Mon Oct 30 21:53:11 2017, Clear
Mon Oct 30 22:53:15 2017, Clear
Mon Oct 30 23:53:19 2017, Clear
Tue Oct 31 00:53:22 2017, Partly Cloudy
Tue Oct 31 01:53:26 2017, Mostly Cloudy
Tue Oct 31 02:53:30 2017, Partly Cloudy
Tue Oct 31 03:53:34 2017, Partly Cloudy
Tue Oct 31 04:53:38 2017, Partly Cloudy
Tue Oct 31 05:53:42 2017, Partly Cloudy
Tue Oct 31 06:53:45 2017, Partly Cloudy
Tue Oct 31 07:53:49 2017, Mostly Cloudy
Tue Oct 31 08:53:53 2017, Mostly Cloudy
Tue Oct 31 09:53:57 2017, Clear
Tue Oct 31 10:54:00 2017, Mostly Cloudy
Tue Oct 31 11:54:04 2017, Mostly Cloudy
Tue Oct 31 12:54:08 2017, Mostly Cloudy
Tue Oct 31 13:54:12 2017, Rain
Tue Oct 31 14:54:16 2017, Mostly Cloudy
Tue Oct 31 15:54:20 2017, Thunderstorm
Tue Oct 31 16:54:24 2017, Thunderstorm
Tue Oct 31 17:54:27 2017, Rain
Tue Oct 31 18:54:31 2017, Rain
Tue Oct 31 19:54:35 2017, Rain
Tue Oct 31 20:54:39 2017, Overcast
Tue Oct 31 21:54:43 2017, Rain
Tue Oct 31 22:54:47 2017, Overcast
Tue Oct 31 23:43:00 2017, Overcast
Tue Oct 31 23:50:39 2017, Overcast
Wed Nov  1 00:50:43 2017, Overcast
Wed Nov  1 01:50:47 2017, Overcast
Wed Nov  1 02:50:51 2017, Overcast
Wed Nov  1 03:50:55 2017, Overcast
Wed Nov  1 04:50:59 2017, Overcast
Wed Nov  1 05:51:03 2017, Overcast
Wed Nov  1 06:51:07 2017, Overcast
Wed Nov  1 07:51:10 2017, Overcast
Wed Nov  1 08:51:14 2017, Overcast
Wed Nov  1 09:51:18 2017, Overcast
Wed Nov  1 10:51:22 2017, Overcast
Wed Nov  1 11:51:26 2017, Overcast
Wed Nov  1 12:51:30 2017, Overcast
Wed Nov  1 13:51:34 2017, Overcast
Wed Nov  1 14:51:38 2017, Mostly Cloudy
Wed Nov  1 15:51:42 2017, Mostly Cloudy
Wed Nov  1 16:51:45 2017, Partly Cloudy
Wed Nov  1 17:51:49 2017, Partly Cloudy
Wed Nov  1 18:51:53 2017, Clear
Wed Nov  1 19:51:57 2017, Clear
Wed Nov  1 20:52:01 2017, Clear
Wed Nov  1 21:52:05 2017, Clear
Wed Nov  1 22:52:09 2017, Clear
Wed Nov  1 23:52:12 2017, Partly Cloudy
Thu Nov  2 00:52:16 2017, Overcast
Thu Nov  2 01:52:20 2017, Overcast
Thu Nov  2 02:52:24 2017, Overcast
Thu Nov  2 03:52:28 2017, Mostly Cloudy
Thu Nov  2 04:52:32 2017, Overcast
Thu Nov  2 05:52:36 2017, Overcast
Thu Nov  2 06:52:40 2017, Overcast
Thu Nov  2 07:52:44 2017, Overcast
Thu Nov  2 08:52:48 2017, Overcast
Thu Nov  2 09:52:53 2017, Mostly Cloudy
Thu Nov  2 10:52:57 2017, Mostly Cloudy
Thu Nov  2 11:53:01 2017, Overcast
Thu Nov  2 12:53:05 2017, Mostly Cloudy
Thu Nov  2 13:53:09 2017, Mostly Cloudy
Thu Nov  2 14:53:13 2017, Partly Cloudy
Thu Nov  2 15:53:17 2017, Mostly Cloudy
Thu Nov  2 16:53:22 2017, Partly Cloudy
Thu Nov  2 17:53:26 2017, Partly Cloudy
Thu Nov  2 18:53:30 2017, Clear
Thu Nov  2 19:53:34 2017, Clear
Thu Nov  2 20:53:38 2017, Clear
Thu Nov  2 21:53:43 2017, Clear
Thu Nov  2 22:53:47 2017, Clear
Thu Nov  2 23:53:51 2017, Mostly Cloudy
Fri Nov  3 00:53:55 2017, Mostly Cloudy
Fri Nov  3 01:53:59 2017, Overcast
Fri Nov  3 02:54:03 2017, Overcast
Fri Nov  3 03:54:07 2017, Overcast
Fri Nov  3 04:54:11 2017, Mostly Cloudy
Fri Nov  3 05:54:15 2017, Overcast
Fri Nov  3 06:54:20 2017, Overcast
Fri Nov  3 07:54:24 2017, Overcast
Fri Nov  3 08:54:28 2017, Overcast
Fri Nov  3 09:54:32 2017, Overcast
Fri Nov  3 10:54:36 2017, Overcast
Fri Nov  3 11:54:40 2017, Overcast
Fri Nov  3 12:54:44 2017, Overcast
Fri Nov  3 13:54:48 2017, Mostly Cloudy
Fri Nov  3 14:54:52 2017, Mostly Cloudy
Fri Nov  3 15:54:56 2017, Partly Cloudy
Fri Nov  3 16:55:01 2017, Partly Cloudy
Fri Nov  3 17:55:05 2017, Partly Cloudy
Fri Nov  3 18:55:09 2017, Clear
Fri Nov  3 19:55:13 2017, Partly Cloudy
Fri Nov  3 20:55:17 2017, Partly Cloudy
Fri Nov  3 21:55:21 2017, Partly Cloudy
Fri Nov  3 22:55:25 2017, Clear
Fri Nov  3 23:55:29 2017, Clear
Sat Nov  4 00:55:33 2017, Clear
Sat Nov  4 01:55:37 2017, Clear
Sat Nov  4 02:55:41 2017, Partly Cloudy
Sat Nov  4 03:55:45 2017, Partly Cloudy
Sat Nov  4 04:55:50 2017, Mostly Cloudy
Sat Nov  4 05:55:54 2017, Mostly Cloudy
Sat Nov  4 06:55:58 2017, Fog
Sat Nov  4 07:56:02 2017, Fog
Sat Nov  4 08:56:06 2017, Fog
Sat Nov  4 09:56:10 2017, Fog
Sat Nov  4 10:56:14 2017, Overcast
Sat Nov  4 11:56:18 2017, Mostly Cloudy
Sat Nov  4 12:56:22 2017, Mostly Cloudy
Sat Nov  4 13:56:26 2017, Mostly Cloudy
Sat Nov  4 14:56:30 2017, Mostly Cloudy
Sat Nov  4 15:56:35 2017, Partly Cloudy
Sat Nov  4 16:56:39 2017, Partly Cloudy
Sat Nov  4 17:56:43 2017, Partly Cloudy
Sat Nov  4 18:56:47 2017, Clear
Sat Nov  4 19:56:51 2017, Partly Cloudy
Sat Nov  4 20:56:55 2017, Clear
Sat Nov  4 21:56:59 2017, Clear
Sat Nov  4 22:57:03 2017, Clear
Sat Nov  4 23:57:07 2017, Clear
Sun Nov  5 00:57:11 2017, Partly Cloudy
Sun Nov  5 01:57:15 2017, Partly Cloudy
Sun Nov  5 01:57:20 2017, Partly Cloudy
Sun Nov  5 02:57:24 2017, Overcast
Sun Nov  5 03:57:28 2017, Overcast
Sun Nov  5 04:57:32 2017, Overcast
Sun Nov  5 05:57:36 2017, Overcast
Sun Nov  5 06:57:40 2017, Overcast
Sun Nov  5 07:57:44 2017, Overcast
Sun Nov  5 08:57:48 2017, Overcast
Sun Nov  5 09:57:52 2017, Mostly Cloudy
Sun Nov  5 10:57:56 2017, Mostly Cloudy
Sun Nov  5 11:58:00 2017, Mostly Cloudy
Sun Nov  5 12:58:04 2017, Partly Cloudy
Sun Nov  5 13:58:08 2017, Partly Cloudy
Sun Nov  5 14:58:12 2017, Partly Cloudy
Sun Nov  5 15:58:16 2017, Clear
Sun Nov  5 16:58:21 2017, Clear
Sun Nov  5 17:58:25 2017, Clear
Sun Nov  5 18:58:29 2017, Clear
Sun Nov  5 19:58:33 2017, Clear
Sun Nov  5 20:58:37 2017, Clear
Sun Nov  5 21:58:41 2017, Clear
Sun Nov  5 22:58:45 2017, Mostly Cloudy
Sun Nov  5 23:58:49 2017, Overcast
Mon Nov  6 00:58:53 2017, Mostly Cloudy
Mon Nov  6 01:58:58 2017, Overcast
Mon Nov  6 02:59:02 2017, Overcast
Mon Nov  6 03:59:06 2017, Overcast
Mon Nov  6 04:59:10 2017, Overcast
Mon Nov  6 05:59:14 2017, Overcast
Mon Nov  6 06:59:18 2017, Mostly Cloudy
Mon Nov  6 07:59:22 2017, Clear
Mon Nov  6 08:59:26 2017, Mostly Cloudy
Mon Nov  6 09:59:30 2017, Mostly Cloudy
Mon Nov  6 10:59:35 2017, Mostly Cloudy
Mon Nov  6 11:59:39 2017, Partly Cloudy
Mon Nov  6 12:59:43 2017, Partly Cloudy
Mon Nov  6 13:59:47 2017, Clear
Mon Nov  6 14:59:51 2017, Clear
Mon Nov  6 15:59:55 2017, Clear
Mon Nov  6 16:59:59 2017, Clear
Mon Nov  6 18:00:03 2017, Clear
Mon Nov  6 19:00:08 2017, Clear
Mon Nov  6 20:00:13 2017, Clear
Mon Nov  6 21:00:17 2017, Clear
Mon Nov  6 22:00:22 2017, Clear
Mon Nov  6 23:00:26 2017, Scattered Clouds
Tue Nov  7 00:00:30 2017, Mostly Cloudy
Tue Nov  7 01:00:34 2017, Partly Cloudy
Tue Nov  7 02:00:39 2017, Partly Cloudy
Tue Nov  7 03:00:43 2017, Clear
Tue Nov  7 04:00:47 2017, Fog
Tue Nov  7 05:00:52 2017, Overcast
Tue Nov  7 06:00:57 2017, Overcast
Tue Nov  7 07:01:01 2017, Overcast
Tue Nov  7 08:01:05 2017, Mostly Cloudy
Tue Nov  7 09:01:09 2017, Mostly Cloudy
Tue Nov  7 10:01:14 2017, Mostly Cloudy
Tue Nov  7 11:01:18 2017, Mostly Cloudy
Tue Nov  7 12:01:22 2017, Scattered Clouds
Tue Nov  7 13:01:27 2017, Clear
Tue Nov  7 14:01:33 2017, Scattered Clouds
Tue Nov  7 15:01:37 2017, Overcast
Tue Nov  7 16:01:42 2017, Partly Cloudy
Tue Nov  7 17:01:47 2017, Partly Cloudy
Tue Nov  7 18:01:51 2017, Partly Cloudy
Tue Nov  7 19:01:57 2017, Scattered Clouds
Tue Nov  7 20:02:02 2017, Partly Cloudy
Tue Nov  7 21:02:07 2017, Mostly Cloudy
Tue Nov  7 22:02:12 2017, 
Tue Nov  7 23:02:17 2017, Overcast
Tue Nov  7 23:24:38 2017, Overcast
Wed Nov  8 00:24:42 2017, Overcast
Wed Nov  8 01:24:46 2017, Overcast
Wed Nov  8 02:24:50 2017, Overcast
Wed Nov  8 03:24:54 2017, Overcast
Wed Nov  8 04:24:58 2017, Overcast
Wed Nov  8 05:25:03 2017, Overcast
Wed Nov  8 06:25:07 2017, Overcast
Wed Nov  8 07:25:11 2017, Overcast
Wed Nov  8 08:25:15 2017, Overcast
Wed Nov  8 09:25:19 2017, Overcast
Wed Nov  8 10:25:23 2017, Overcast
Wed Nov  8 11:25:27 2017, Overcast
Wed Nov  8 12:25:32 2017, Overcast
Wed Nov  8 13:25:36 2017, Overcast
Wed Nov  8 14:25:40 2017, Overcast
Wed Nov  8 15:25:44 2017, Overcast
Wed Nov  8 16:25:48 2017, Overcast
Wed Nov  8 17:25:53 2017, Overcast
Wed Nov  8 18:25:57 2017, Overcast
Wed Nov  8 19:26:02 2017, Light Rain
Wed Nov  8 20:26:06 2017, Overcast
Wed Nov  8 21:26:11 2017, Overcast
Wed Nov  8 22:26:15 2017, Overcast
Wed Nov  8 23:26:19 2017, Overcast
Thu Nov  9 00:26:23 2017, Overcast
Thu Nov  9 01:26:27 2017, Rain
Thu Nov  9 02:26:31 2017, Overcast
Thu Nov  9 03:26:36 2017, Overcast
Thu Nov  9 04:26:40 2017, Overcast
Thu Nov  9 05:26:44 2017, Overcast
Thu Nov  9 06:26:48 2017, Overcast
Thu Nov  9 07:26:52 2017, Overcast
Thu Nov  9 08:26:56 2017, Overcast
Thu Nov  9 09:27:00 2017, Overcast
Thu Nov  9 10:27:04 2017, Overcast
Thu Nov  9 11:27:09 2017, Overcast
Thu Nov  9 12:27:13 2017, Mostly Cloudy
Thu Nov  9 13:27:17 2017, Partly Cloudy
Thu Nov  9 14:27:21 2017, Partly Cloudy
Thu Nov  9 15:27:25 2017, Partly Cloudy
Thu Nov  9 16:27:29 2017, Partly Cloudy
Thu Nov  9 17:27:33 2017, Clear
Thu Nov  9 18:27:37 2017, Clear
Thu Nov  9 19:27:41 2017, Clear
Thu Nov  9 20:27:46 2017, Clear
Thu Nov  9 21:27:50 2017, Clear
Thu Nov  9 22:27:54 2017, Clear
Thu Nov  9 23:27:58 2017, Clear
Fri Nov 10 00:28:02 2017, Clear
Fri Nov 10 01:28:06 2017, Clear
Fri Nov 10 02:28:10 2017, Clear
Fri Nov 10 03:28:14 2017, Partly Cloudy
Fri Nov 10 04:28:19 2017, Partly Cloudy
Fri Nov 10 05:28:23 2017, Clear
Fri Nov 10 06:28:27 2017, Clear
Fri Nov 10 07:28:31 2017, Clear
Fri Nov 10 08:28:35 2017, Clear
Fri Nov 10 09:28:39 2017, Partly Cloudy
Fri Nov 10 10:28:44 2017, Partly Cloudy
Fri Nov 10 11:28:48 2017, Partly Cloudy
Fri Nov 10 12:28:52 2017, Partly Cloudy
Fri Nov 10 13:28:56 2017, Partly Cloudy
Fri Nov 10 14:29:00 2017, Overcast
Fri Nov 10 15:29:05 2017, Overcast
Fri Nov 10 16:29:09 2017, Overcast
Fri Nov 10 17:29:13 2017, Overcast
Fri Nov 10 18:29:17 2017, Overcast
Fri Nov 10 19:29:21 2017, Overcast
Fri Nov 10 20:29:26 2017, Overcast
Fri Nov 10 21:29:30 2017, Overcast
Fri Nov 10 22:29:34 2017, Overcast
Fri Nov 10 23:29:38 2017, Overcast
Sat Nov 11 00:29:42 2017, Overcast
Sat Nov 11 01:29:47 2017, Overcast
Sat Nov 11 02:29:51 2017, Overcast
Sat Nov 11 03:29:55 2017, Overcast
Sat Nov 11 04:29:59 2017, Overcast
Sat Nov 11 05:30:04 2017, Overcast
Sat Nov 11 06:30:08 2017, Overcast
Sat Nov 11 07:30:12 2017, Overcast
Sat Nov 11 08:30:17 2017, Overcast
Sat Nov 11 09:30:21 2017, Mostly Cloudy
Sat Nov 11 10:30:25 2017, Mostly Cloudy
Sat Nov 11 11:30:29 2017, Partly Cloudy
Sat Nov 11 12:30:33 2017, Partly Cloudy
Sat Nov 11 13:30:38 2017, Partly Cloudy
Sat Nov 11 14:30:42 2017, Partly Cloudy
Sat Nov 11 15:30:46 2017, Mostly Cloudy
Sat Nov 11 16:30:51 2017, Mostly Cloudy
Sat Nov 11 17:30:55 2017, Partly Cloudy
Sat Nov 11 18:30:59 2017, Partly Cloudy
Sat Nov 11 19:31:04 2017, Mostly Cloudy
Sat Nov 11 20:31:08 2017, Overcast
Sat Nov 11 21:31:12 2017, Mostly Cloudy
Sat Nov 11 22:31:16 2017, Mostly Cloudy
Sat Nov 11 23:31:20 2017, Overcast
Sun Nov 12 00:31:24 2017, Mostly Cloudy
Sun Nov 12 01:31:29 2017, Mostly Cloudy
Sun Nov 12 02:31:33 2017, Overcast
Sun Nov 12 03:31:37 2017, Overcast
Sun Nov 12 04:31:41 2017, Mostly Cloudy
Sun Nov 12 05:31:45 2017, Overcast
Sun Nov 12 06:31:50 2017, Mostly Cloudy
Sun Nov 12 07:31:55 2017, Overcast
Sun Nov 12 08:31:59 2017, Overcast
Sun Nov 12 09:32:03 2017, Overcast
Sun Nov 12 10:32:08 2017, Overcast
Sun Nov 12 11:32:12 2017, Overcast
Sun Nov 12 12:32:16 2017, Partly Cloudy
Sun Nov 12 13:32:20 2017, Overcast
Sun Nov 12 14:32:24 2017, Overcast
Sun Nov 12 15:32:28 2017, Mostly Cloudy
Sun Nov 12 16:32:32 2017, Clear
Sun Nov 12 17:32:37 2017, Mostly Cloudy
Sun Nov 12 18:32:41 2017, Mostly Cloudy
Sun Nov 12 19:32:45 2017, Overcast
Sun Nov 12 20:32:49 2017, Mostly Cloudy
Sun Nov 12 21:32:53 2017, Partly Cloudy
Sun Nov 12 22:32:58 2017, Clear
Sun Nov 12 23:33:02 2017, Partly Cloudy
Mon Nov 13 00:33:07 2017, Overcast
Mon Nov 13 01:33:11 2017, Overcast
Mon Nov 13 02:33:15 2017, Overcast
Mon Nov 13 03:33:19 2017, Partly Cloudy
Mon Nov 13 04:33:24 2017, Clear
Mon Nov 13 05:33:28 2017, Clear
Mon Nov 13 06:33:33 2017, Partly Cloudy
Mon Nov 13 07:33:38 2017, Clear
Mon Nov 13 08:33:42 2017, Clear
Mon Nov 13 09:33:46 2017, Clear
Mon Nov 13 10:33:51 2017, Partly Cloudy
Mon Nov 13 11:33:55 2017, Clear
Mon Nov 13 12:33:59 2017, Clear
Mon Nov 13 13:34:03 2017, Partly Cloudy
Mon Nov 13 14:34:08 2017, Partly Cloudy
Mon Nov 13 15:34:12 2017, Partly Cloudy
Mon Nov 13 16:34:16 2017, Partly Cloudy
Mon Nov 13 17:34:20 2017, Partly Cloudy
Mon Nov 13 18:34:25 2017, Partly Cloudy
Mon Nov 13 19:34:29 2017, Partly Cloudy
Mon Nov 13 20:34:33 2017, Partly Cloudy
Mon Nov 13 21:34:37 2017, Partly Cloudy
Mon Nov 13 22:34:41 2017, Partly Cloudy
Mon Nov 13 23:34:45 2017, Partly Cloudy
Tue Nov 14 00:34:49 2017, Clear
Tue Nov 14 01:34:54 2017, Clear
Tue Nov 14 02:34:58 2017, Clear
Tue Nov 14 03:35:02 2017, Clear
Tue Nov 14 04:35:06 2017, Partly Cloudy
Tue Nov 14 05:35:10 2017, Partly Cloudy
Tue Nov 14 06:35:15 2017, Overcast
Tue Nov 14 07:35:20 2017, Overcast
Tue Nov 14 08:35:24 2017, Overcast
Tue Nov 14 09:35:29 2017, Mostly Cloudy
Tue Nov 14 10:35:34 2017, Clear
Tue Nov 14 11:35:38 2017, Clear
Tue Nov 14 12:35:42 2017, Clear
Tue Nov 14 13:35:46 2017, Clear
Tue Nov 14 14:35:50 2017, Clear
Tue Nov 14 15:35:54 2017, Clear
Tue Nov 14 16:35:58 2017, Clear
Tue Nov 14 17:36:02 2017, Clear
Tue Nov 14 18:36:07 2017, Clear
Tue Nov 14 19:36:11 2017, Clear
Tue Nov 14 20:36:15 2017, Clear
Tue Nov 14 21:36:19 2017, Clear
Tue Nov 14 22:36:23 2017, Clear
Tue Nov 14 23:36:27 2017, Clear
Wed Nov 15 00:36:31 2017, Clear
Wed Nov 15 01:36:35 2017, Clear
Wed Nov 15 02:36:39 2017, Partly Cloudy
Wed Nov 15 03:36:43 2017, Clear
Wed Nov 15 04:36:48 2017, Fog
Wed Nov 15 05:36:52 2017, Fog
Wed Nov 15 06:36:56 2017, Fog
Wed Nov 15 07:37:00 2017, Fog
Wed Nov 15 08:37:04 2017, Clear
Wed Nov 15 09:37:08 2017, Clear
Wed Nov 15 10:37:12 2017, Clear
Wed Nov 15 11:37:16 2017, Partly Cloudy
Wed Nov 15 12:37:20 2017, Partly Cloudy
Wed Nov 15 13:37:25 2017, Partly Cloudy
Wed Nov 15 14:37:29 2017, Mostly Cloudy
Wed Nov 15 15:37:33 2017, Mostly Cloudy
Wed Nov 15 16:37:37 2017, Overcast
Wed Nov 15 17:37:41 2017, Overcast
Wed Nov 15 18:37:45 2017, Overcast
Wed Nov 15 19:37:49 2017, Overcast
Wed Nov 15 20:37:53 2017, Overcast
Wed Nov 15 21:37:58 2017, Overcast
Wed Nov 15 22:38:02 2017, Overcast
Wed Nov 15 23:38:06 2017, Overcast
Thu Nov 16 00:38:10 2017, Overcast
Thu Nov 16 01:38:14 2017, Overcast
Thu Nov 16 02:38:18 2017, Overcast
Thu Nov 16 03:38:22 2017, Overcast
Thu Nov 16 04:38:27 2017, Overcast
Thu Nov 16 05:38:31 2017, Overcast
Thu Nov 16 06:38:35 2017, Overcast
Thu Nov 16 07:38:39 2017, Fog
Thu Nov 16 08:38:43 2017, Overcast
Thu Nov 16 09:38:47 2017, Overcast
Thu Nov 16 10:38:51 2017, Mostly Cloudy
Thu Nov 16 11:38:56 2017, Mostly Cloudy
Thu Nov 16 12:39:00 2017, Mostly Cloudy
Thu Nov 16 13:39:04 2017, Mostly Cloudy
Thu Nov 16 14:39:08 2017, Partly Cloudy
Thu Nov 16 15:39:12 2017, Mostly Cloudy
Thu Nov 16 16:39:16 2017, Mostly Cloudy
Thu Nov 16 17:39:20 2017, Mostly Cloudy
Thu Nov 16 18:39:25 2017, Mostly Cloudy
Sat Dec  2 15:22:51 2017, Clear
Sat Dec  2 16:22:55 2017, Clear
Sat Dec  2 17:22:59 2017, Clear
Sat Dec  2 18:23:03 2017, Clear
Sat Dec  2 19:23:07 2017, Partly Cloudy
Sat Dec  2 20:23:11 2017, Partly Cloudy
Sat Dec  2 21:23:15 2017, Partly Cloudy
Sat Dec  2 22:23:19 2017, Partly Cloudy
Sat Dec  2 23:23:23 2017, Partly Cloudy
Sun Dec  3 00:23:27 2017, Partly Cloudy
Sun Dec  3 01:23:31 2017, Fog
Sun Dec  3 02:23:35 2017, Fog
Sun Dec  3 03:23:39 2017, Fog
Sun Dec  3 04:23:43 2017, Fog
Sun Dec  3 05:23:47 2017, Fog
Sun Dec  3 06:23:51 2017, Fog
Sun Dec  3 07:23:55 2017, Fog
Sun Dec  3 08:23:59 2017, Fog
Sun Dec  3 09:24:03 2017, Overcast
Sun Dec  3 10:24:07 2017, Mostly Cloudy
Sun Dec  3 11:24:12 2017, Overcast
Sun Dec  3 12:24:16 2017, Overcast
Sun Dec  3 13:24:20 2017, Overcast
Sun Dec  3 14:24:24 2017, Overcast
Sun Dec  3 15:24:28 2017, Rain
Sun Dec  3 16:24:32 2017, Rain
Sun Dec  3 17:24:36 2017, Rain
Sun Dec  3 18:24:40 2017, Overcast
Sun Dec  3 19:24:44 2017, Overcast
Sun Dec  3 20:24:48 2017, Overcast
Sun Dec  3 21:24:52 2017, Rain
Sun Dec  3 22:24:56 2017, Overcast
Sun Dec  3 23:25:00 2017, Rain
Mon Dec  4 00:25:04 2017, Rain
Mon Dec  4 01:25:08 2017, Rain
Mon Dec  4 02:25:13 2017, Overcast
Mon Dec  4 03:25:17 2017, Mostly Cloudy
Mon Dec  4 04:25:21 2017, Mostly Cloudy
Mon Dec  4 05:25:25 2017, Partly Cloudy
Mon Dec  4 06:25:29 2017, Clear
Mon Dec  4 07:25:33 2017, Clear
Mon Dec  4 08:25:37 2017, Clear
Mon Dec  4 09:25:41 2017, Partly Cloudy
Mon Dec  4 10:25:45 2017, Partly Cloudy
Mon Dec  4 11:25:49 2017, Mostly Cloudy
Mon Dec  4 12:25:53 2017, Mostly Cloudy
Mon Dec  4 13:25:57 2017, Mostly Cloudy
Mon Dec  4 14:26:01 2017, Mostly Cloudy
Mon Dec  4 15:26:05 2017, Mostly Cloudy
Mon Dec  4 16:26:09 2017, Rain
Mon Dec  4 17:26:13 2017, Mostly Cloudy
Mon Dec  4 18:26:17 2017, Mostly Cloudy
Mon Dec  4 19:26:21 2017, Mostly Cloudy
Mon Dec  4 20:26:25 2017, Overcast
Mon Dec  4 21:26:30 2017, Overcast
Mon Dec  4 22:26:34 2017, Overcast
Mon Dec  4 23:26:38 2017, Overcast
Tue Dec  5 00:26:42 2017, Overcast
Tue Dec  5 01:26:46 2017, Mostly Cloudy
Tue Dec  5 02:26:50 2017, Overcast
Tue Dec  5 03:26:54 2017, Mostly Cloudy
Tue Dec  5 04:26:58 2017, Partly Cloudy
Tue Dec  5 05:27:02 2017, Partly Cloudy
Tue Dec  5 06:27:06 2017, Overcast
Tue Dec  5 07:27:11 2017, Overcast
Tue Dec  5 08:27:15 2017, Overcast
Tue Dec  5 09:27:19 2017, Overcast
Tue Dec  5 10:27:23 2017, Rain
Tue Dec  5 11:27:27 2017, Overcast
Tue Dec  5 12:27:31 2017, Overcast
Tue Dec  5 13:27:35 2017, Overcast
Tue Dec  5 14:27:39 2017, Overcast
Tue Dec  5 15:27:43 2017, Overcast
Tue Dec  5 16:27:47 2017, Overcast
Tue Dec  5 17:27:52 2017, Overcast
Tue Dec  5 18:27:56 2017, Overcast
Tue Dec  5 19:28:00 2017, Overcast
Tue Dec  5 20:28:04 2017, Overcast
Tue Dec  5 21:28:09 2017, Overcast
Tue Dec  5 22:28:13 2017, Overcast
Tue Dec  5 23:28:17 2017, Overcast
Wed Dec  6 00:28:21 2017, Overcast
Wed Dec  6 01:28:25 2017, Rain
Wed Dec  6 02:28:29 2017, Overcast
Wed Dec  6 03:28:33 2017, Overcast
Wed Dec  6 04:28:37 2017, Rain
Wed Dec  6 05:28:41 2017, Overcast
Wed Dec  6 06:28:45 2017, Overcast
Wed Dec  6 07:28:49 2017, Rain
